296172.080	2779867.375	6.050	41782.44344064
296170.553	2779869.616	6.060	41782.44345221
296169.062	2779871.835	6.060	41782.44346378
296167.545	2779874.036	6.060	41782.44347536
296166.059	2779876.227	6.060	41782.44348693
296164.535	2779878.406	6.060	41782.44349851
296163.022	2779880.576	6.050	41782.44351008
296161.498	2779882.728	6.060	41782.44352166
296159.944	2779884.868	6.050	41782.44353323
296158.398	2779886.960	6.050	41782.44354480
296156.828	2779889.019	6.050	41782.44355638
296155.255	2779891.038	6.060	41782.44356795
296153.649	2779892.979	6.050	41782.44357953
296152.052	2779894.877	6.050	41782.44359110
296150.428	2779896.697	6.050	41782.44360267
296148.797	2779898.434	6.050	41782.44361425
296147.180	2779900.127	6.070	41782.44362582
296145.569	2779901.680	6.070	41782.44363740
296144.013	2779903.096	6.060	41782.44364897
296142.330	2779904.697	6.060	41782.44366054
296140.651	2779906.173	6.050	41782.44367212
296139.013	2779907.604	6.060	41782.44368369
296137.382	2779908.940	6.060	41782.44369527
296135.760	2779910.204	6.060	41782.44370684
296134.153	2779911.388	6.060	41782.44371841
296132.559	2779912.498	6.060	41782.44372999
296130.982	2779913.512	6.060	41782.44374156
296129.459	2779914.409	6.060	41782.44375314
296128.162	2779914.897	6.060	41782.44376471
296126.758	2779915.540	6.060	41782.44377628
296125.284	2779916.223	6.060	41782.44378786
296123.812	2779916.812	6.060	41782.44379943
296122.346	2779917.354	6.060	41782.44381101
296120.977	2779917.759	6.060	41782.44382258
296119.608	2779918.073	6.060	41782.44383416
296118.312	2779918.280	6.060	41782.44384573
296117.134	2779918.382	6.060	41782.44385730
296116.012	2779918.405	6.050	41782.44386888
296115.006	2779918.302	6.060	41782.44388045
296114.104	2779918.113	6.070	41782.44389203
296113.315	2779917.822	6.070	41782.44390360
296112.695	2779917.438	6.060	41782.44391517
296112.209	2779916.952	6.070	41782.44392675
296111.803	2779916.375	6.070	41782.44393832
296111.544	2779915.719	6.060	41782.44394990
296111.327	2779914.961	6.070	41782.44396147
296111.185	2779914.095	6.080	41782.44397304
296111.090	2779913.167	6.080	41782.44398462
296111.076	2779912.163	6.060	41782.44399619
296111.084	2779911.054	6.080	41782.44400777
296111.182	2779909.855	6.080	41782.44401934
296111.327	2779908.571	6.080	41782.44403091
296111.552	2779907.247	6.060	41782.44404249
296111.787	2779905.883	6.060	41782.44405406
296112.091	2779904.501	6.060	41782.44406564
296112.438	2779903.057	6.070	41782.44407721
296112.833	2779901.566	6.060	41782.44408878
296113.272	2779900.048	6.050	41782.44410036
296113.723	2779898.525	6.040	41782.44411193
296114.201	2779897.008	6.040	41782.44412351
296114.729	2779895.480	6.050	41782.44413508
296115.325	2779893.921	6.050	41782.44414666
296116.005	2779892.356	6.050	41782.44415823
296116.726	2779890.779	6.030	41782.44416980
296117.422	2779889.180	6.030	41782.44418138
296118.143	2779887.584	6.020	41782.44419295
296118.881	2779885.954	6.020	41782.44420453
296119.631	2779884.286	6.030	41782.44421610
296120.404	2779882.556	6.030	41782.44422767
296121.197	2779880.798	6.020	41782.44423925
296121.940	2779879.004	6.020	41782.44425082
296122.671	2779877.218	6.010	41782.44426240
296123.378	2779875.448	6.020	41782.44427397
296123.578	2779873.551	6.020	41782.44428554
296124.504	2779871.626	6.030	41782.44429712
296125.948	2779869.840	6.030	41782.44430869
296127.001	2779868.432	6.030	41782.44432027
296127.963	2779866.781	6.030	41782.44433184
296128.914	2779865.093	6.020	41782.44434341
296129.829	2779863.372	6.020	41782.44435499
296130.713	2779861.623	6.030	41782.44436656
296131.749	2779859.852	6.030	41782.44437814
296132.878	2779858.096	6.040	41782.44438971
296133.774	2779856.303	6.050	41782.44440128
296134.643	2779854.498	6.050	41782.44441286
296135.504	2779852.689	6.040	41782.44442443
296136.321	2779850.857	6.040	41782.44443601
296137.117	2779849.040	6.040	41782.44444758
296137.930	2779847.320	6.040	41782.44445916
296138.776	2779845.507	6.040	41782.44447073
296139.635	2779843.662	6.040	41782.44448230
296140.515	2779841.803	6.040	41782.44449388
296141.389	2779839.923	6.040	41782.44450545
296142.268	2779838.063	6.030	41782.44451703
296143.113	2779836.201	6.020	41782.44452860
296143.957	2779834.350	6.030	41782.44454017
296144.829	2779832.526	6.050	41782.44455175
296145.822	2779830.797	6.050	41782.44456332
296146.831	2779829.111	6.040	41782.44457490
296147.798	2779827.389	6.040	41782.44458647
296148.746	2779825.604	6.050	41782.44459804
296149.701	2779823.813	6.040	41782.44460962
296150.665	2779821.979	6.060	41782.44462119
296151.702	2779820.233	6.040	41782.44463277
296152.729	2779818.505	6.040	41782.44464434
296153.471	2779816.540	6.040	41782.44465591
296154.516	2779814.725	6.050	41782.44466749
296155.521	2779812.853	6.040	41782.44467906
296156.519	2779811.030	6.030	41782.44469064
296157.436	2779809.137	6.040	41782.44470221
296158.460	2779807.314	6.040	41782.44471378
296159.171	2779805.264	6.060	41782.44472536
296160.337	2779803.531	6.040	41782.44473693
296161.181	2779801.672	6.060	41782.44474851
296161.606	2779799.666	6.060	41782.44476008
296163.001	2779797.985	6.050	41782.44477166
296164.246	2779795.803	6.060	41782.44478323
296165.523	2779794.109	6.060	41782.44479480
296166.764	2779792.358	6.050	41782.44480638
296168.186	2779791.049	6.060	41782.44481795
296169.704	2779789.730	6.060	41782.44482953
